Payments to suppliers over £500 - March 2020,,,,,,,,,
,,,,,,,,,
Body Name,Service Label,Cost Centre,Expenditure Category,Nominal,NominalDesc,Accounting Date,System Reference,Line Amount SUM,Vendor Name
Norwich City Council,Integrated Waste Management,431080,Promotions & Publicity,2624,Promotions & Publicity        ,27/03/2020,9060,899.99,NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9085,666.92,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9083,586.88,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9084,640.53,REDACTED PERSONAL DATA
Norwich City Council,HRA Repairs,730020,Structural Repairs,2136,Structural Repairs            ,27/03/2020,9361,"2,664.50",A F HOWLAND ASSOCIATES                  
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9081,520.4,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9082,583.62,REDACTED PERSONAL DATA
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,9052,"11,859.55",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9078,577.55,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9079,621.3,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9080,577.51,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9075,575.81,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9071,507.73,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9070,531.47,REDACTED PERSONAL DATA
Norwich City Council,Learning & Development,530050,Other Training Expenses,2020,Other Training Expenses       ,27/03/2020,9270,600,IMPACT ASSOCIATES LTD                   
Norwich City Council,Learning & Development,530050,Other Training Expenses,2020,Other Training Expenses       ,27/03/2020,9270,600,IMPACT ASSOCIATES LTD                   
Norwich City Council,Learning & Development,530050,Other Training Expenses,2020,Other Training Expenses       ,27/03/2020,9270,600,IMPACT ASSOCIATES LTD                   
Norwich City Council,Learning & Development,530050,Other Training Expenses,2020,Other Training Expenses       ,27/03/2020,9270,600,IMPACT ASSOCIATES LTD                   
Norwich City Council,Learning & Development,530050,Other Training Expenses,2020,Other Training Expenses       ,27/03/2020,9270,600,IMPACT ASSOCIATES LTD                   
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9066,570.65,REDACTED PERSONAL DATA
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,27/03/2020,7617,"2,120.00",R G LEVERETT LTD ROOFING & ROOFLINE     
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,27/03/2020,8624,"1,190.00",R G LEVERETT LTD ROOFING & ROOFLINE     
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9067,680.9,REDACTED PERSONAL DATA
Norwich City Council,HRA Capital Expenditure,983000,Acquisition Land/Exstng Bldgs,5000,Acquisition Land/Exstng Bldgs ,27/03/2020,8983,"4,300.00",NPS NORWICH LTD                         
Norwich City Council,Integrated Waste Management,431080,Variations to Database,2847,Variations to Database        ,27/03/2020,9279,"10,625.02",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9182,714.95,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9181,765.21,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9179,733.61,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9180,721.91,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9178,692.75,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9177,713.34,REDACTED PERSONAL DATA
Norwich City Council, IT Services,321020,Shared Services LGSS External,3061,Shared Services LGSS External ,27/03/2020,9054,"160,000.00",CIVICA UK LTD                           
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9174,569.43,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9175,666.92,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9176,739.27,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9170,733.61,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9172,527.68,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9173,713.34,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9169,520.4,REDACTED PERSONAL DATA
Norwich City Council,Property Stewardship,190000,Gas,2218,Gas                           ,27/03/2020,9240,653.26,BRITISH GAS TRADING LTD                 
Norwich City Council,Property Stewardship,190000,Gas,2218,Gas                           ,27/03/2020,9240,955.9,BRITISH GAS TRADING LTD                 
Norwich City Council,General HRA Premises,740010,Gas,2218,Gas                           ,27/03/2020,9267,782.03,BRITISH GAS TRADING LTD                 
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9152,627.22,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9153,505.81,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9157,505.81,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9158,505.81,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9160,664.33,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9161,680.9,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9162,721.91,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9163,607.4,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9165,648.49,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9166,682.54,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9167,621.3,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9168,708.62,REDACTED PERSONAL DATA
Norwich City Council,Bus Lane Enforcement,644015,Other Contractual Services,2849,Other Contractual Services    ,27/03/2020,8406,916.4,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS    
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9194,727.81,REDACTED PERSONAL DATA
Norwich City Council, IT Services,321020,Shared Services LGSS External,3061,Shared Services LGSS External ,27/03/2020,8431,"3,037.49",PHOENIX SOFTWARE LTD                    
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9193,547.8,REDACTED PERSONAL DATA
Norwich City Council,HRA Repairs,730020,Security Imps Elderly/Disabled,2160,Security Imps Elderly/Disabled,27/03/2020,8238,"1,162.20",NORSE COMMERCIAL SERVICES LTD           
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9192,718.95,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9183,733.61,REDACTED PERSONAL DATA
Norwich City Council,HRA Capital Expenditure,983000,Kitchens,5121, Kitchens                     ,27/03/2020,8674,"57,295.67",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Bathrooms,5122, Bathrooms                    ,27/03/2020,8676,"25,928.77",GASWAY SERVICES LTD                     
Norwich City Council,Private Sector Leasing Scheme,410040,General Repairs & Mtce,2103,General Repairs & Mtce        ,27/03/2020,8964,"1,210.06",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,General Repairs & Mtce,2103,General Repairs & Mtce        ,27/03/2020,8966,"1,190.22",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,General Repairs & Mtce,2103,General Repairs & Mtce        ,27/03/2020,8996,"1,738.95",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,General Repairs & Mtce,2103,General Repairs & Mtce        ,27/03/2020,9367,769.77,REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9184,584.26,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9185,733.12,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9186,713.34,REDACTED PERSONAL DATA
Norwich City Council,Investment Properties,220000,Gas,2218,Gas                           ,27/03/2020,9265,969.5,TOTAL GAS & POWER LTD                   
Norwich City Council,Investment Properties,220000,Gas,2218,Gas                           ,27/03/2020,9266,"1,009.92",TOTAL GAS & POWER LTD                   
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,9059,"5,897.68",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,9311,"4,890.63",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9191,702.3,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9189,710.06,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9190,713.34,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9187,695.96,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9188,570.65,REDACTED PERSONAL DATA
Norwich City Council,Homelessness,410030,Homelessness,2590,Homelessness                  ,27/03/2020,9352,840.14,REDACTED PERSONAL DATA
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,27/03/2020,9050,"42,669.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,27/03/2020,9050,"7,415.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,27/03/2020,9050,"3,244.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,27/03/2020,9051,"42,669.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,27/03/2020,9051,"4,475.64",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,27/03/2020,9051,"3,030.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Off Street Car Parks,643020,Tickets (Control Systems),2712,Tickets (Control Systems)     ,27/03/2020,8711,786,BEMROSEBOOTH                            
Norwich City Council,Private Sector Leasing Scheme,410040,General Repairs & Mtce,2103,General Repairs & Mtce        ,27/03/2020,8685,"1,416.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Investment Properties,220000,Professional Advice/Fees,2850,Professional Advice/Fees      ,27/03/2020,8675,"36,198.00",ROCHE CHARTERED SURVEYORS               
Norwich City Council,Customer Contact Team,550010,Equipment - Purchase,2658,Equipment - Purchase          ,27/03/2020,8671,937.05,MILLAR WEST LTD                         
Norwich City Council,Customer Contact Team,550010,Equipment - Purchase,2658,Equipment - Purchase          ,27/03/2020,8671,928.2,MILLAR WEST LTD                         
Norwich City Council,City Hall,290000,Works for external occupancy,2168,Works for external occupancy  ,27/03/2020,8672,"1,018.35",MILLAR WEST LTD                         
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9147,570.65,REDACTED PERSONAL DATA
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,9061,"5,039.93",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Service Improvement,321040,Agency Staff,2050,Agency Staff                  ,27/03/2020,8661,563.51,REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,HRA Capital Expenditure,983000,Doors,5151, Doors                        ,27/03/2020,8989,"25,294.04",ANGLIAN WINDOWS LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Windows,5150, Windows                      ,27/03/2020,8989,"45,245.46",ANGLIAN WINDOWS LTD                     
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,3527,"5,675.94",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Loans/Financial Asstnce,5600,Exp on Loans/Financial Asstnce,27/03/2020,3527,"5,675.94",J P RUSSEN                              
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,3527,"5,675.94",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,3527,"1,195.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,27/03/2020,9343,"5,976.02",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9150,569.43,REDACTED PERSONAL DATA
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9151,733.61,REDACTED PERSONAL DATA
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,27/03/2020,4149,"3,749.00",DARDAN SECURITY LTD                     
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,27/03/2020,5765,"3,749.00",DARDAN SECURITY LTD                     
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,27/03/2020,7614,"3,743.00",DARDAN SECURITY LTD                     
Norwich City Council,Investment Properties,220000,Service Charge,2247,Service Charge                ,27/03/2020,7707,"2,021.00",BIDWELLS                                
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9149,556.77,REDACTED PERSONAL DATA
Norwich City Council,Investment Properties,220000,Electricity,2216,Electricity                   ,27/03/2020,9234,719.29,SOUTHERN ELECTRIC PLC                   
Norwich City Council,HRA Capital Expenditure,983000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,27/03/2020,9031,"25,037.80",R G CARTER LTD                          
Norwich City Council,Council Elections,520030,Stationery,2711,Stationery                    ,27/03/2020,8603,959.7,SHAW & SONS LTD                         
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9148,570.65,REDACTED PERSONAL DATA
Norwich City Council,Customer Contact Team,550010,Other Contractual Services,2849,Other Contractual Services    ,27/03/2020,8439,992.3,TALKTALK BUSINESS                       
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,27/03/2020,9195,577.55,REDACTED PERSONAL DATA
Norwich City Council,Balance Sheet,999999,Rents Overpayment Refunds,7229,Rents Overpayment Refunds     ,27/03/2020,9287,"1,018.94",REDACTED PERSONAL DATA
Norwich City Council,Balance Sheet,999999,Rents Overpayment Refunds,7229,Rents Overpayment Refunds     ,27/03/2020,9289,553.79,REDACTED PERSONAL DATA
Norwich City Council,Balance Sheet,999999,Rents Overpayment Refunds,7229,Rents Overpayment Refunds     ,27/03/2020,9296,700,REDACTED PERSONAL DATA
Norwich City Council,Balance Sheet,999999,Rents Overpayment Refunds,7229,Rents Overpayment Refunds     ,27/03/2020,9297,666.92,REDACTED PERSONAL DATA
Norwich City Council,Balance Sheet,999999,Rents Overpayment Refunds,7229,Rents Overpayment Refunds     ,27/03/2020,9298,783.86,REDACTED PERSONAL DATA
Norwich City Council,Balance Sheet,999999,Rents Overpayment Refunds,7229,Rents Overpayment Refunds     ,27/03/2020,9300,532.8,REDACTED PERSONAL DATA
Norwich City Council,Development Management,620060,Consultancy Income,1046,Consultancy Income            ,27/03/2020,9354,924,REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Homelessness,410030,Homelessness Prevention Fund,2837,Homelessness Prevention Fund  ,27/03/2020,9356,810,REDACTED PERSONAL DATA
Norwich City Council,Insurance,512010,Insurance - Settlements,2258,Insurance - Settlements       ,27/03/2020,9357,537,REDACTED PERSONAL DATA
Norwich City Council,Economic Development Unit,610010,Projects,2832,Projects                      ,27/03/2020,5648,"3,607.14",EAST OF ENGLAND LOCAL GOVERNMENT ASSOC  
Norwich City Council,Investment Properties,220000,General Repairs & Mtce,2103,General Repairs & Mtce        ,27/03/2020,9286,"15,377.92",CLC CONTRACTORS LTD                     
