Payments to suppliers over £500 - January 2020,,,,,,,,,
,,,,,,,,,
Body Name,Service Label,Cost Centre,Expenditure Category,Nominal,NominalDesc,Accounting Date,System Reference,Line Amount SUM,Vendor Name
Norwich City Council,HRA Repairs,730020,Landlords Lighting Gen Repairs,2128,Landlords Lighting Gen Repairs,10/01/2020,3585,"11,278.46",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,HRA Repairs,730020,Landlords Lighting Gen Repairs,2128,Landlords Lighting Gen Repairs,10/01/2020,3544,"11,605.40",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4167,"11,693.41",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,HRA Repairs,730020,Inspection (Electrical Equipt),2655,Inspection (Electrical Equipt),24/01/2020,4122,"11,747.20",GASWAY SERVICES LTD                     
Norwich City Council,Internal Audit,514010,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,17/01/2020,3511,"12,107.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,Internal Audit,514010,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,24/01/2020,4230,"12,107.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,HRA Repairs,730020,Gas Cent Heating Repairs C Wks,2143,Gas Cent Heating Repairs C Wks,10/01/2020,3594,"12,422.70",GASWAY SERVICES LTD                     
Norwich City Council,GF Capital Expenditure,981000,Exp Deemed Cap Sect 16(2)(b),5800,Exp Deemed Cap Sect 16(2)(b)  ,10/01/2020,3606,"13,627.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Integrated Waste Management,431080,Variations to Database,2847,Variations to Database        ,24/01/2020,2791,"14,079.46",BIFFA MUNICIPAL LIMITED                 
Norwich City Council, IT Services,321020,Shared Services LGSS External,3061,Shared Services LGSS External ,10/01/2020,2033,"14,706.38",ADVANCED BUSINESS SOLUTIONS & SOFTWARE  
Norwich City Council, IT Services,321020,Shared Services LGSS Overheads,3062,Shared Services LGSS Overheads,17/01/2020,3511,"15,280.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council, IT Services,321020,Shared Services LGSS Overheads,3062,Shared Services LGSS Overheads,24/01/2020,4230,"15,280.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,HRA Repairs,730020,Landlords Lighting Gen Repairs,2128,Landlords Lighting Gen Repairs,24/01/2020,4234,"16,412.36",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,10/01/2020,3685,"19,139.84",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Procurement Team,540010,Other Contractual Services,2849,Other Contractual Services    ,10/01/2020,993,"20,808.00",BRECKLAND DISTRICT COUNCIL              
Norwich City Council,Procurement Team,540010,Other Contractual Services,2849,Other Contractual Services    ,17/01/2020,3628,"20,808.00",BRECKLAND DISTRICT COUNCIL              
Norwich City Council,Council Elections,520030,DPP Printing Costs,2802,DPP Printing Costs            ,31/01/2020,5329,"21,522.72",CIVICA ELECTION SERVICES                
Norwich City Council,HRA Capital Expenditure,983000,Re-Roofing,5180, Re-Roofing                   ,24/01/2020,4168,"21,572.00",NEWTECH CONSTRUCTION LTD                
Norwich City Council,Planning Management Account,620010,Professional Advice/Fees,2850,Professional Advice/Fees      ,31/01/2020,4988,"21,748.03",TROWERS & HAMLINS LLP                   
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,10/01/2020,2789,"22,860.70",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,24/01/2020,4643,"22,860.70",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,HRA Repairs,730020,Structural Repairs,2136,Structural Repairs            ,10/01/2020,3614,"22,920.80",CONISBEE                                
Norwich City Council,HRA Capital Expenditure,983000,Tower Block Regeneration,5182, Tower Block Regeneration     ,31/01/2020,5237,"22,981.96",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Tower Block Regeneration,5182, Tower Block Regeneration     ,31/01/2020,5238,"24,349.57",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs,730020,External Wall Insulation,2164,External Wall Insulation      ,24/01/2020,4195,"24,510.80",1ST CHOICE INSULATIONS LTD              
Norwich City Council,HRA Repairs,730020,Exterior Painting    ,2174,Exterior Painting             ,24/01/2020,4715,"25,141.29",MITIE PROPERTY SERVICES (UK) LTD        
Norwich City Council,HRA Capital Expenditure,983000,Structural,5181, Structural                   ,17/01/2020,4054,"25,449.14",BAWBURGH INSTALLATIONS LTD              
Norwich City Council,HRA Capital Expenditure,983000,Heating & Boilers - Communal,5130, Heating/Boilers Communal     ,10/01/2020,3613,"27,794.96",GASWAY SERVICES LTD                     
Norwich City Council,Social Policy/Arts Grants,310060,Grants  - Main ex SLA's,2727,Grants  - Main ex SLA's       ,10/01/2020,3661,"29,500.00",NORFOLK & NORWICH FESTIVAL LTD          
Norwich City Council,HRA Capital Expenditure,983000,Kitchens,5121, Kitchens                     ,24/01/2020,4245,"30,766.36",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Whole House Improvements,5120, Whole House Improvements     ,31/01/2020,5233,"31,167.64",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Electrical,5110, Electrical                   ,24/01/2020,4124,"31,893.66",GASWAY SERVICES LTD                     
Norwich City Council,Integrated Waste Management,431080,Other Contractual Services,2849,Other Contractual Services    ,10/01/2020,805,"32,942.03",NORSE ENVIRONMENTAL WASTE SERVICES LTD  
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,17/01/2020,4071,"35,978.25",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Structural,5181, Structural                   ,10/01/2020,3600,"37,510.09",UK GUNITE LIMITED                       
Norwich City Council,HRA Capital Expenditure,983000,Electrical,5110, Electrical                   ,24/01/2020,4123,"37,920.44",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Kitchens,5121, Kitchens                     ,31/01/2020,5221,"39,253.59",GASWAY SERVICES LTD                     
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,10/01/2020,3656,"42,669.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,HRA Repairs - Void Properties,730080,Void Repairs,2139,Void Repairs                  ,10/01/2020,3683,"44,664.00",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Kitchens,5121, Kitchens                     ,24/01/2020,4061,"48,764.39",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Whole House Improvements,5120, Whole House Improvements     ,31/01/2020,5234,"48,879.04",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs,730020,Exterior Painting    ,2174,Exterior Painting             ,24/01/2020,4714,"49,618.59",MITIE PROPERTY SERVICES (UK) LTD        
Norwich City Council,HRA Capital Expenditure,983000,Bathrooms,5122, Bathrooms                    ,31/01/2020,5220,"53,107.89",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Bathrooms,5122, Bathrooms                    ,24/01/2020,4583,"53,921.14",GASWAY SERVICES LTD                     
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,10/01/2020,3557,"54,412.82",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Environmental Services,431050,Shared Services Norse (NNE),2251,Shared Services Norse (NNE)   ,10/01/2020,2396,"55,352.19",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,Environmental Services,431050,Shared Services Norse (NNE),2251,Shared Services Norse (NNE)   ,24/01/2020,4050,"55,352.19",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,HRA Capital Expenditure,983000,Structural,5181, Structural                   ,24/01/2020,4647,"55,497.01",ASPECT GROUP SERVICES LTD               
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,31/01/2020,5259,"56,546.51",WIREFIELD LTD                           
Norwich City Council,HRA Capital Expenditure,983000,Solar Thermal & Photovoltaic,5141, Solar Therml/Photovoltaic    ,24/01/2020,4190,"57,358.00",IMPACT RENEWABLES LTD                   
Norwich City Council,HRA Capital Expenditure,983000,Whole House Improvements,5120, Whole House Improvements     ,17/01/2020,4069,"58,426.73",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Procurement Team,540010,Purchase / Debit Card Charges,2830,Purchase / Debit Card Charges ,14/01/2020,4310,"61,327.57",H M LAND REGISTRY                       
Norwich City Council,HRA Capital Expenditure,983000,Tower Block Regeneration,5182, Tower Block Regeneration     ,31/01/2020,5235,"66,868.80",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Tower Block Regeneration,5182, Tower Block Regeneration     ,31/01/2020,5236,"71,305.65",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Kitchens,5121, Kitchens                     ,10/01/2020,3567,"72,904.23",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Bathrooms,5122, Bathrooms                    ,24/01/2020,4060,"76,606.65",GASWAY SERVICES LTD                     
Norwich City Council, IT Services,321020,Shared Services LGSS External,3061,Shared Services LGSS External ,17/01/2020,3511,"85,283.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council, IT Services,321020,Shared Services LGSS External,3061,Shared Services LGSS External ,24/01/2020,4230,"85,283.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,HRA Capital Expenditure,983000,Bathrooms,5122, Bathrooms                    ,10/01/2020,3568,"88,034.40",GASWAY SERVICES LTD                     
Norwich City Council,HRA Capital Expenditure,983000,Heating & Boilers - Domestic,5131, Heating/Boilers Domestic     ,10/01/2020,3601,"90,063.08",P H JONES LTD                           
Norwich City Council,HRA Repairs - Void Properties,730080,Void Repairs,2139,Void Repairs                  ,10/01/2020,3682,"91,620.77",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs - Void Properties,730080,Void Repairs,2139,Void Repairs                  ,17/01/2020,4076,"91,620.77",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Professional Finance,510050,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,17/01/2020,3511,"97,798.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,Professional Finance,510050,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,24/01/2020,4230,"97,798.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,HRA Repairs - Void Properties,730080,Void Repairs,2139,Void Repairs                  ,10/01/2020,3683,"102,722.17",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Capital Expenditure,983000,Heating & Boilers - Domestic,5131, Heating/Boilers Domestic     ,24/01/2020,4138,"103,671.81",GASWAY SERVICES LTD                     
Norwich City Council,HRA Repairs,730020,Gas Cent Heating Repairs C Wks,2143,Gas Cent Heating Repairs C Wks,10/01/2020,3576,"105,131.69",GASWAY SERVICES LTD                     
Norwich City Council, IT Services,321020,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,17/01/2020,3511,"111,027.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council, IT Services,321020,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,24/01/2020,4230,"111,027.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,HRA Capital Expenditure,983000,Heating & Boilers - Domestic,5131, Heating/Boilers Domestic     ,24/01/2020,4166,"148,536.22",P H JONES LTD                           
Norwich City Council,HRA Repairs,730020,General Repairs,2138,General Repairs               ,17/01/2020,4075,"172,601.82",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs - Void Properties,730080,Void Repairs,2139,Void Repairs                  ,10/01/2020,3666,"173,013.09",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,17/01/2020,4420,"218,047.50",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,HRA Capital Expenditure,983000,Door Access Controls,5160, Door Access Controls         ,24/01/2020,4233,"227,226.85",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,Estates Management,721020,Tenancy Management Improvements,2249,Tenancy Management Improvement,24/01/2020,4644,"250,000.00",NORWICH REGENERATION LTD                
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3548,"262,677.83",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,10/01/2020,3606,"278,929.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,10/01/2020,2789,"316,008.66",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,24/01/2020,4643,"316,008.66",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Environmental Services,431050,Shared Services Norse (NNE),2251,Shared Services Norse (NNE)   ,10/01/2020,2396,"457,565.25",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,Environmental Services,431050,Shared Services Norse (NNE),2251,Shared Services Norse (NNE)   ,24/01/2020,4050,"457,565.25",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,General HRA Premises,740010,Water Charges Unmetered,2284,Water Charges Unmetered       ,10/01/2020,3784,"498,209.07",ANGLIAN WATER                           
